text,label
"['constitution', 'require', 'speaker', 'member', 'house', 'although', 'date', 'fifty', '-', 'four', 'speakers']",0
"['however', 'majority', 'rules', 'day', 'house', 'like', 'cartel']",0
"['majority', 'side', 'holds', 'speakership', 'majority', 'leader', 'also', 'considerable', 'power']",0
"['historically', 'moreover', 'majority', 'leader', 'tends', 'best', 'position', 'assume', 'speakership', 'current', 'speaker', 'steps']",0
"['well', 'two', 'hundred', 'committees', 'subcommittees', 'select', 'committees', 'joint', 'committees', 'congress']",0
"['core', 'committees', 'called', 'standing', 'committees']",1
"['twenty', 'standing', 'committees', 'house', 'sixteen', 'senate', 'link']",0
"['2016', 'republican', 'chuck', 'grassley', 'iowa', 'chair', 'senate', 'judiciary', 'committee', 'refused', 'hold', 'hearings', 'nomination', 'merrick', 'garland', 'supreme', 'court', 'despite', 'urging', 'committee', 'colleagues']",0
"['meantime', 'garland', 'met', 'numerous', 'senators', 'republican', 'susan', 'collins', 'maine', 'b']",0
"['hearings', 'completed', 'bill', 'enters', 'markup', 'stage']",0
"['essentially', 'amending', 'voting', 'process']",1
"['invoke', 'cloture', 'senate', 'get', 'two', '-', 'thirds', 'majority']",0
"['difficult', 'generally', 'prevent', 'anyone', 'hijacking', 'senate', 'floor', 'salient', 'exception', 'senator', 'strom', 'thurmond', '’', 'record', 'twenty', '-', 'four', '-', 'hour', 'filibuster', 'civil', 'rights', 'act', '1975', 'heightened', 'partisanship', 'civil', 'rights', 'era', 'senate', 'weakened', 'filibuster', 'reducing', 'number', 'needed', 'cloture', 'two', '-', 'thirds', 'three', '-', 'fifths', 'sixty', 'votes', 'remains', 'today', 'except', 'judicial', 'nominations', 'fifty', '-', 'five', 'votes', 'needed', 'invoke', 'cloture']",0
"['moreover', 'filibusters', 'permitted', 'annual', 'budget', 'reconciliation', 'act', 'reconciliation', 'act', '2010', 'act', 'implementing', 'legislation', 'obamacare', 'passed']",0
"['defining', 'moment', 'filibuster', 'senator', 'strom', 'thurmond', 'south', 'carolina', 'spoke', 'twenty', '-', 'four', 'hours', 'eighteen', 'minutes', 'weak', 'civil', 'rights', 'bill', '1957']",0
"['vocal', 'proponent', 'segregation', 'white', 'supremacy', 'thurmond', 'made', 'secret', 'views', 'earlier', 'run', 'presidency', 'segregationist', 'platform']",0
"['interests', 'groups', 'form', 'political', 'action', 'committees', 'pacs', 'groups', 'collect', 'funds', 'donors', 'distribute', 'candidates', 'support', 'issues']",1
"['link', 'makes', 'apparent', 'many', 'large', 'corporations', 'like', 'honeywell', 'international', 'lockheed', 'martin', 'form', 'pacs', 'distribute', 'money', 'candidateshttps', '//wwwopensecretsorg/pacs/', 'march', '1', '2016']",0
"['pacs', 'either', 'politically', 'ideologically', 'oriented']",0
"['example', 'proposed', 'tax', 'increase', 'may', 'result', 'formation', 'mobilization', 'anti', '-', 'tax', 'groups', 'lobby', 'legislature', 'try', 'encourage', 'public', 'oppose', 'proposed', 'legislation']",0
"['prior', 'election', '2012', 'political', 'activist', 'grover', 'norquist', 'founder', 'americans', 'tax', 'reform', 'atr', 'asked', 'republican', 'members', 'congress', 'sign', '“', 'taxpayer', 'protection', 'pledge', '”', 'would', 'fight', 'efforts', 'raise', 'taxes', 'eliminate', 'deductions', 'accompanied', 'tax', 'cuts']",0
"['ninety', '-', 'five', 'percent', 'republicans', 'congress', 'signed', 'pledge', 'sean', 'lengell', '“', 'boehner', 'grover', 'norquist', '‘', 'random', '’', 'guy', '”', 'washington', 'times', '3', 'november', '2011', 'http', '//wwwwashingtontimescom', '/', 'blog', '/', 'inside', '-', 'politics/2011/nov/3/boehner', '-', 'grover', '-', 'norquist', '-', '-', 'random', '-', 'guy/']",0
"['interests', 'arise', 'solely', 'defeat', 'legislation', 'go', 'dormant', 'achieve', 'immediate', 'objectives']",0
"['permitted', 'liberty', 'employing', 'reason', 'judgment', 'acting', 'representatives', 'congress']",0
"['delegate', 'model', 'representation']",0
"['instead', 'proper', 'representation', 'rooted', 'racial', 'ethnic', 'socioeconomic', 'gender', 'sexual', 'identity', 'representatives']",1
"['form', 'representation', 'called', 'descriptive', 'representation']",0
"['nwpc', 'formed', 'bella', 'abzug', 'link', 'gloria', 'steinem', 'shirley', 'chisholm', 'leading', 'feminists', 'encourage', 'women', '’', 'participation', 'political', 'parties', 'elect', 'women', 'office', 'raise', 'money', 'campaigns']",1
"['example', 'patsy', 'mink', '-', 'hi', 'link', 'first', 'asian', 'american', 'woman', 'elected', 'congress', 'coauthor', 'education', 'amendments', 'act', '1972', 'title', 'ix', 'prohibits', 'sex', 'discrimination', 'education']",0
"['mink', 'interested', 'fighting', 'discrimination', 'education', 'since', 'youth', 'opposed', 'racial', 'segregation', 'campus', 'housing', 'student', 'university', 'nebraska']",0
"['representatives', 'constituents', 'charged', 'addressing', 'constituents', '’', 'interests']",0
"['historically', 'job', 'included', 'affectionately', 'called', '“', 'bringing', 'home', 'bacon', '”', 'many', 'usually', 'outside', 'district', 'question', 'call', 'pork', '-', 'barrel', 'politics']",0
"['term', 'practice', 'pork', '-', 'barrel', 'politics', '—', 'federal', 'spending', 'projects', 'designed', 'benefit', 'particular', 'district', 'set', 'constituents', '—', 'around', 'since', 'nineteenth', 'century', 'barrels', 'salt', 'pork', 'sign', 'wealth', 'system', 'reward']",1
"['indeed', 'ratings', 'graphed', 'two', 'noticeable', 'peaks', '57', 'percent', '1998', '84', 'percent', '2001', 'link']",0
"['1998', 'according', 'gallup', 'polling', 'rise', 'approval', 'accompanied', 'similar', 'rise', 'mood', 'measures', 'including', 'president', 'bill', 'clinton', '’', 'approval', 'ratings', 'general', 'satisfaction', 'state', 'country', 'economy']",0
"['2001', 'approval', 'spiked', 'september', '11', 'terrorist', 'attacks', 'bush', 'administration', 'launched', '``', ""''"", 'war', 'terror', '``', ""''"", 'sending', 'troops', 'first', 'afghanistan', 'later', 'iraq']",0
"['articles', 'confederation', 'made', 'provision', 'executive', 'branch', 'although', 'use', 'term', '“', 'president', '”', 'designate', 'presiding', 'officer', 'confederation', 'congress', 'also', 'handled', 'administrative', 'duties', 'articles', 'confederation', 'article', 'xi', '1781']",0
"['presidency', 'proposed', 'early', 'constitutional', 'convention', 'philadelphia', 'virginia', '’', 'edmund', 'randolph', 'part', 'james', 'madison', '’', 'proposal', 'federal', 'government', 'became', 'known', 'virginia', 'plan']",0
"['madison', 'offered', 'rather', 'sketchy', 'outline', 'executive', 'branch', 'leaving', 'open', 'whether', 'termed', '“', 'national', 'executive', '”', 'would', 'individual', 'set', 'people']",0
"['proposed', 'congress', 'select', 'executive', 'whose', 'powers', 'authority', 'even', 'length', 'term', 'service', 'left', 'largely', 'undefined']",0
"['early', 'september', 'electoral', 'college', 'emerged', 'way', 'select', 'president', 'four', 'years', 'eligible', 'reelection']",0
"['process', 'discussed', 'fully', 'chapter', 'elections']",0
"['meant', 'texas', '’', '32', 'electoral', 'votes', 'could', 'gone', 'one']",0
"['cheney', 'anticipated', 'problem', 'earlier', 'registered', 'vote', 'wyoming', 'originally', 'served', 'representative', 'years', 'earlier', 'alan', 'clendenning', '“', 'court', 'cheney', 'wyoming', 'resident', '”', 'abc', 'news', '7', 'december', '2000', 'http', '//abcnewsgocom/politics/story', 'id=122289', 'page=1', 'may', '1', '2016']",0
"['’', 'hard', 'imagine', '2000', 'presidential', 'election', 'could', 'even', 'complicated', 'thanks', 'seemingly', 'innocuous', 'rule', 'article', 'ii', 'constitution', 'real', 'possibility']",0
"['important', 'means', 'ensuring', 'president', 'could', 'become', 'tyrannical', 'build', 'constitution', 'clear', 'process', 'removing', 'chief', 'executive', '—', 'impeachment']",0
"['impeachment', 'act', 'charging', 'government', 'official', 'serious', 'wrongdoing', 'constitution', 'calls', 'wrongdoing', 'high', 'crimes', 'misdemeanors']",1
"['recent', 'impeachment', 'president', 'bill', 'clinton', 'brought', 'lying', 'extramarital', 'affair', 'white', 'house', 'intern', 'named', 'monica', 'lewinsky']",0
"['house', 'republicans', 'felt', 'affair', 'clinton', '’', 'initial', 'public', 'denial', 'rose', 'level', 'wrongdoing', 'worthy', 'impeachment']",0
"['later', 'presidents', 'built', 'foundation', 'powers']",0
"['waged', 'undeclared', 'wars', 'john', 'adams', 'french', 'quasi', '-', 'war', '1798–1800']",0
"['others', 'agreed', 'negotiate', 'significant', 'territorial', 'gains', 'thomas', 'jefferson', 'oversaw', 'purchase', 'louisiana', 'france']",0
"['james', 'monroe', 'used', 'annual', 'message', '1823', 'declare', 'united', 'states', 'would', 'consider', 'intolerable', 'act', 'aggression', 'european', 'powers', 'intervene', 'affairs', 'nations', 'western', 'hemisphere']",1
"['later', 'dubbed', 'monroe', 'doctrine', 'declaration', 'principles', 'laid', 'foundation', 'growth', 'american', 'power', 'twentieth', 'century']",0
"['andrew', 'jackson', 'employed', 'veto', 'measure', 'policy', 'block', 'legislative', 'initiatives', 'agree', 'acted', 'unilaterally', 'came', 'depositing', 'federal', 'funds', 'several', 'local', 'banks', 'around', 'country', 'instead', 'bank', 'united', 'states']",0
"['responded', 'newly', 'heightened', 'state', 'affairs', 'sending', 'us', 'troops', 'rio', 'grande', 'border', 'texan', 'expansionists', 'claimed', 'texas']",0
"['mexico', 'sent', 'troops', 'response', 'mexican', '-', 'american', 'war', 'began', 'soon', 'afterward', 'fred', 'greenstein']",0
['6674'],0
"['suspending', 'privilege', 'writ', 'habeas', 'corpus', 'lincoln', 'blurred', 'boundaries', 'acceptable', 'dissent', 'unacceptable', 'disloyalty']",0
"['also', 'famously', 'used', 'unilateral', 'proclamation', 'issue', 'emancipation', 'proclamation', 'cited', 'military', 'necessity', 'declaring', 'millions', 'slaves', 'confederate', '-', 'controlled', 'territory', 'free']",0
"['successor', 'andrew', 'johnson', 'became', 'embroiled', 'radical', 'republicans', 'ways', 'implement', 'reconstruction', 'policies', 'programs', 'civil', 'war', 'house', 'representatives', 'impeached', 'although', 'legislators', 'senate', 'unable', 'successfully', 'remove', 'office', 'michael', 'les', 'benedict']",0
"['constitution', 'article', 'ii', 'section', '1']",0
"['federal', 'bureaucracy', 'expanded', 'president', '’', 'power', 'grow', 'agencies', 'like', 'secret', 'service', 'federal', 'bureau', 'investigation']",0
"['presidents', 'also', 'developed', 'concept', 'executive', 'privilege', 'right', 'withhold', 'information', 'congress', 'judiciary', 'public']",1
"['right', 'enumerated', 'constitution', 'first', 'asserted', 'george', 'washington', 'curtail', 'inquiry', 'actions', 'executive', 'branch', 'mark', 'j', 'rozel']",0
"['reformers', 'proposed', 'solution', 'putting', 'executive', 'branch', 'charge', 'developing', 'budget', 'could', 'scrutinized', 'amended', 'approved', 'congress']",0
"['however', 'president', 'woodrow', 'wilson', 'owing', 'provision', 'tacked', 'onto', 'bill', 'regarding', 'presidential', 'appointments', 'vetoed', 'legislation', 'would', 'transformed', 'budgeting', 'process', 'way']",0
"['successor', 'warren', 'harding', 'felt', 'differently', 'signed', 'budget', 'accounting', 'act', '1921']",0
"['following', 'first', 'election', 'washington', 'political', 'party', 'system', 'gained', 'steam', 'power', 'electoral', 'process', 'creating', 'separate', 'nomination', 'general', 'election', 'stages']",0
"['early', 'power', 'nominate', 'presidents', 'office', 'bubbled', 'party', 'operatives', 'various', 'state', 'legislatures', 'toward', 'known', 'king', 'caucus', 'congressional', 'caucus']",0
"['caucus', 'large', '-', 'scale', 'gathering', 'made', 'legislators', 'congress', 'met', 'informally', 'decide', 'nominees', 'respective', 'parties']",1
"['rise', 'primary', 'system', 'progressive', 'era', 'came', 'cost', 'party', 'regulars', '’', 'control', 'process', 'candidate', 'selection']",0
"['party', 'primaries', 'even', 'allow', 'registered', 'independents', 'members', 'opposite', 'party', 'vote']",0
"['washington', 'declined', 'run', 'two', 'terms', 'matters', 'worsened']",0
"['1796', 'political', 'rivals', 'john', 'adams', 'thomas', 'jefferson', 'elected', 'president', 'vice', 'president', 'respectively']",0
"['yet', 'two', 'men', 'failed', 'work', 'well', 'together', 'adams', '’', 'administration', 'much', 'jefferson', 'spent', 'virginia', 'residence', 'monticello']",0
"['following', '2000', 'presidential', 'election', '-', 'governor', 'george', 'w', 'bush', 'single', 'electoral', 'vote', 'half', 'million', 'fewer', 'individual', 'votes', 'challenger', 'astonished', 'voters', 'called', 'electoral', 'college', 'reform']",0
"['years', 'later', 'however', 'nothing', 'significance', 'done']",0
['6698'],0
"['president', 'hoped', 'nominating', 'former', 'senator', 'opposition', 'could', 'ensure', 'confirmation', 'process', 'would', 'go', 'smoothly']",0
"['instead', 'however', 'senator', 'ted', 'cruz', 'used', 'confirmation', 'hearing', 'question', 'vietnam', 'war', 'hero', '’', 'patriotism']",0
"['hagel', 'eventually', 'confirmed', '58–41', 'vote']",0
"['supreme', 'court', 'justice', 'antonin', 'scalia', 'died', 'unexpectedly', 'early', '2016', 'many', 'washington', 'braced', 'political', 'sandstorm', 'obstruction', 'accusations']",0
"['record', 'supreme', 'court', 'nominations', 'obama', 'administration', 'indeed', 'last', 'decades']",0
"['presidents', 'typically', 'used', 'loophole', 'get', 'around', 'senate', '’', 'inclined', 'obstruct']",0
"['presidents', 'bill', 'clinton', 'george', 'w', 'bush', 'made', '139', '171', 'recess', 'appointments', 'respectively']",0
"['president', 'obama', 'made', 'far', 'fewer', 'recess', 'appointments', 'may', '1', '2015', 'made', 'thirty', '-', 'two', 'bruce', 'drake', '“', 'obama', 'lags', 'predecessors', 'recess', 'appointments', '”', '13', 'january', '2014', 'http', '//wwwpewresearchorg/fact-tank/2014/01/13/obama-lags-his-predecessors-in-recess-appointments/', 'may', '1', '2016']",0
"['one', 'reason', 'number', 'low', 'another', 'loophole', 'senate', 'began', 'using', 'end', 'george', 'w', 'bush', '’', 'presidency', 'pro', 'forma', 'session']",0
"['vice', 'presidents', 'often', 'sent', 'minor', 'missions', 'used', 'mouthpieces', 'administration', 'often', 'sharp', 'edge']",0
"['richard', 'nixon', '’', 'vice', 'president', 'spiro', 'agnew', 'example']",0
"['1970s', 'starting', 'jimmy', 'carter', 'presidents', 'made', 'far', 'conscious', 'effort', 'make', 'vice', 'presidents', 'part', 'governing', 'team', 'placing', 'charge', 'increasingly', 'important', 'issues']",0
"['case', 'george', 'w', 'bush', 'experienced', 'vice', 'president', 'dick', 'cheney', 'observers', 'speculated', 'whether', 'vice', 'president', 'might', 'exercised', 'much', 'influence']",0
"['barack', 'obama', '’', 'choice', 'running', 'mate', 'subsequent', 'two', '-', 'term', 'vice', 'president', 'former', 'senator', 'joseph', 'biden', 'picked', 'experience', 'especially', 'foreign', 'policy']",0
"['president', 'obama', 'relied', 'vice', 'president', 'biden', 'advice', 'throughout', 'tenure']",0
